date;region;shotNo;doses
2022-01-12;AT-8;4;4
2022-01-12;AT-9;1;1210
2022-01-12;AT-9;2;2849
2022-01-12;AT-9;3;6112
2022-01-12;AT-9;4;35
2022-01-13;AT-1;1;190
2022-01-13;AT-1;2;400
2022-01-13;AT-1;3;1718
2022-01-13;AT-1;4;3
2022-01-13;AT-2;1;417
2022-01-13;AT-2;2;855
2022-01-13;AT-2;3;2470
2022-01-13;AT-2;4;8
2022-01-13;AT-3;1;913
2022-01-13;AT-3;2;1849
2022-01-13;AT-3;3;6804
2022-01-13;AT-3;4;39
2022-01-13;AT-4;1;1418
2022-01-13;AT-4;2;2848
2022-01-13;AT-4;3;6937
2022-01-13;AT-4;4;64
2022-01-13;AT-5;1;379
2022-01-13;AT-5;2;852
2022-01-13;AT-5;3;1881
2022-01-13;AT-5;4;225
2022-01-13;AT-6;1;1012
2022-01-13;AT-6;2;1644
2022-01-13;AT-6;3;8214
2022-01-13;AT-6;4;27
2022-01-13;AT-7;1;468
2022-01-13;AT-7;2;1028
2022-01-13;AT-7;3;2405
2022-01-13;AT-7;4;12
2022-01-13;AT-8;1;262
2022-01-13;AT-8;2;497
2022-01-13;AT-8;3;2117
2022-01-13;AT-8;4;5
2022-01-13;AT-9;1;1249
2022-01-13;AT-9;2;2568
2022-01-13;AT-9;3;6464
2022-01-13;AT-9;4;80
2022-01-14;AT-1;1;163
2022-01-14;AT-1;2;305
2022-01-14;AT-1;3;1255
2022-01-14;AT-1;4;6
2022-01-14;AT-2;1;416
2022-01-14;AT-2;2;860
2022-01-14;AT-2;3;3096
2022-01-14;AT-2;4;12
2022-01-14;AT-3;1;1392
2022-01-14;AT-3;2;2622
2022-01-14;AT-3;3;9364
2022-01-14;AT-3;4;55
2022-01-14;AT-4;1;1295
2022-01-14;AT-4;2;2510
2022-01-14;AT-4;3;8265
2022-01-14;AT-4;4;41
2022-01-14;AT-5;1;387
2022-01-14;AT-5;2;586
2022-01-14;AT-5;3;1694
2022-01-14;AT-5;4;46
2022-01-14;AT-6;1;1022
2022-01-14;AT-6;2;1898
2022-01-14;AT-6;3;8500
2022-01-14;AT-6;4;23
2022-01-14;AT-7;1;489
2022-01-14;AT-7;2;1077
2022-01-14;AT-7;3;3469
2022-01-14;AT-7;4;10
2022-01-14;AT-8;1;310
2022-01-14;AT-8;2;593
2022-01-14;AT-8;3;3180
2022-01-14;AT-8;4;4
2022-01-14;AT-9;1;1455
2022-01-14;AT-9;2;3086
2022-01-14;AT-9;3;8356
2022-01-14;AT-9;4;61
2022-01-15;AT-1;1;114
2022-01-15;AT-1;2;281
2022-01-15;AT-1;3;1282
2022-01-15;AT-1;4;1
2022-01-15;AT-2;1;267
2022-01-15;AT-2;2;392
2022-01-15;AT-2;3;1024
2022-01-15;AT-2;4;1
2022-01-15;AT-3;1;909
2022-01-15;AT-3;2;1556
2022-01-15;AT-3;3;5503
2022-01-15;AT-3;4;20
2022-01-15;AT-4;1;478
2022-01-15;AT-4;2;969
2022-01-15;AT-4;3;3474
2022-01-15;AT-4;4;26
2022-01-15;AT-5;1;91
2022-01-15;AT-5;2;213
2022-01-15;AT-5;3;584
2022-01-15;AT-5;4;147
2022-01-15;AT-6;1;375
2022-01-15;AT-6;2;682
2022-01-15;AT-6;3;2446
2022-01-15;AT-6;4;5
2022-01-15;AT-7;1;287
2022-01-15;AT-7;2;549
2022-01-15;AT-7;3;1431
2022-01-15;AT-7;4;3
2022-01-15;AT-8;1;278
2022-01-15;AT-8;2;497
2022-01-15;AT-8;3;2255
2022-01-15;AT-8;4;2
2022-01-15;AT-9;1;1035
2022-01-15;AT-9;2;1946
2022-01-15;AT-9;3;4901
2022-01-15;AT-9;4;21
2022-01-16;AT-1;1;188
2022-01-16;AT-1;2;225
2022-01-16;AT-1;3;862
2022-01-16;AT-1;4;4
2022-01-16;AT-2;1;181
2022-01-16;AT-2;2;278
2022-01-16;AT-2;3;660
2022-01-16;AT-2;4;0
2022-01-16;AT-3;1;393
2022-01-16;AT-3;2;672
2022-01-16;AT-3;3;3261
2022-01-16;AT-3;4;6
2022-01-16;AT-4;1;273
2022-01-16;AT-4;2;293
2022-01-16;AT-4;3;821
2022-01-16;AT-4;4;1
2022-01-16;AT-5;1;39
2022-01-16;AT-5;2;81
2022-01-16;AT-5;3;152
2022-01-16;AT-5;4;2
2022-01-16;AT-6;1;537
2022-01-16;AT-6;2;659
2022-01-16;AT-6;3;1252
2022-01-16;AT-6;4;0
2022-01-16;AT-7;1;96
2022-01-16;AT-7;2;146
2022-01-16;AT-7;3;467
2022-01-16;AT-7;4;0
2022-01-16;AT-8;1;0
2022-01-16;AT-8;2;3
2022-01-16;AT-8;3;12
2022-01-16;AT-8;4;0
2022-01-16;AT-9;1;413
2022-01-16;AT-9;2;810
2022-01-16;AT-9;3;2179
2022-01-16;AT-9;4;13
2022-01-17;AT-1;1;72
2022-01-17;AT-1;2;124
2022-01-17;AT-1;3;567
2022-01-17;AT-1;4;2
2022-01-17;AT-2;1;300
2022-01-17;AT-2;2;401
2022-01-17;AT-2;3;1503
2022-01-17;AT-2;4;2
2022-01-17;AT-3;1;765
2022-01-17;AT-3;2;1292
2022-01-17;AT-3;3;5165
2022-01-17;AT-3;4;27
2022-01-17;AT-4;1;578
2022-01-17;AT-4;2;923
2022-01-17;AT-4;3;2979
2022-01-17;AT-4;4;12
2022-01-17;AT-5;1;249
2022-01-17;AT-5;2;358
2022-01-17;AT-5;3;1156
2022-01-17;AT-5;4;7
2022-01-17;AT-6;1;657
2022-01-17;AT-6;2;1107
2022-01-17;AT-6;3;6653
2022-01-17;AT-6;4;14
2022-01-17;AT-7;1;221
2022-01-17;AT-7;2;395
2022-01-17;AT-7;3;1429
2022-01-17;AT-7;4;3
2022-01-17;AT-8;1;42
2022-01-17;AT-8;2;59
2022-01-17;AT-8;3;249
2022-01-17;AT-8;4;4
2022-01-17;AT-9;1;1125
2022-01-17;AT-9;2;1978
2022-01-17;AT-9;3;5069
2022-01-17;AT-9;4;45
2022-01-18;AT-1;1;286
2022-01-18;AT-1;2;495
2022-01-18;AT-1;3;806
2022-01-18;AT-1;4;7
2022-01-18;AT-2;1;288
2022-01-18;AT-2;2;416
2022-01-18;AT-2;3;1811
2022-01-18;AT-2;4;5
2022-01-18;AT-3;1;860
2022-01-18;AT-3;2;1509
2022-01-18;AT-3;3;5069
2022-01-18;AT-3;4;31
2022-01-18;AT-4;1;785
2022-01-18;AT-4;2;1270
2022-01-18;AT-4;3;4217
2022-01-18;AT-4;4;19
2022-01-18;AT-5;1;320
2022-01-18;AT-5;2;445
2022-01-18;AT-5;3;1455
2022-01-18;AT-5;4;5
2022-01-18;AT-6;1;774
2022-01-18;AT-6;2;989
2022-01-18;AT-6;3;5943
2022-01-18;AT-6;4;16
2022-01-18;AT-7;1;277
2022-01-18;AT-7;2;496
2022-01-18;AT-7;3;1558
2022-01-18;AT-7;4;6
2022-01-18;AT-8;1;124
2022-01-18;AT-8;2;184
2022-01-18;AT-8;3;917
2022-01-18;AT-8;4;8
2022-01-18;AT-9;1;1142
2022-01-18;AT-9;2;1859
2022-01-18;AT-9;3;4690
2022-01-18;AT-9;4;49
2022-01-19;AT-1;1;114
2022-01-19;AT-1;2;182
2022-01-19;AT-1;3;670
2022-01-19;AT-1;4;3
2022-01-19;AT-2;1;367
2022-01-19;AT-2;2;510
2022-01-19;AT-2;3;2274
2022-01-19;AT-2;4;6
2022-01-19;AT-3;1;851
2022-01-19;AT-3;2;1387
2022-01-19;AT-3;3;6348
2022-01-19;AT-3;4;26
2022-01-19;AT-4;1;734
2022-01-19;AT-4;2;1240
2022-01-19;AT-4;3;4535
2022-01-19;AT-4;4;21
2022-01-19;AT-5;1;246
2022-01-19;AT-5;2;398
2022-01-19;AT-5;3;1176
2022-01-19;AT-5;4;8
2022-01-19;AT-6;1;824
2022-01-19;AT-6;2;1030
2022-01-19;AT-6;3;6722
2022-01-19;AT-6;4;30
2022-01-19;AT-7;1;336
2022-01-19;AT-7;2;647
2022-01-19;AT-7;3;2519
2022-01-19;AT-7;4;15
2022-01-19;AT-8;1;217
2022-01-19;AT-8;2;422
2022-01-19;AT-8;3;1368
2022-01-19;AT-8;4;3
2022-01-19;AT-9;1;1045
2022-01-19;AT-9;2;1748
2022-01-19;AT-9;3;4663
2022-01-19;AT-9;4;26
2022-01-20;AT-1;1;163
2022-01-20;AT-1;2;177
2022-01-20;AT-1;3;948
2022-01-20;AT-1;4;3
2022-01-20;AT-2;1;352
2022-01-20;AT-2;2;451
2022-01-20;AT-2;3;1953
2022-01-20;AT-2;4;5
2022-01-20;AT-3;1;791
2022-01-20;AT-3;2;1270
2022-01-20;AT-3;3;4801
2022-01-20;AT-3;4;34
2022-01-20;AT-4;1;947
2022-01-20;AT-4;2;1484
2022-01-20;AT-4;3;5103
2022-01-20;AT-4;4;20
2022-01-20;AT-5;1;240
2022-01-20;AT-5;2;461
2022-01-20;AT-5;3;1234
2022-01-20;AT-5;4;11
2022-01-20;AT-6;1;699
2022-01-20;AT-6;2;911
2022-01-20;AT-6;3;6335
2022-01-20;AT-6;4;6
2022-01-20;AT-7;1;343
2022-01-20;AT-7;2;597
2022-01-20;AT-7;3;1882
2022-01-20;AT-7;4;9
2022-01-20;AT-8;1;197
2022-01-20;AT-8;2;311
2022-01-20;AT-8;3;1815
2022-01-20;AT-8;4;4
2022-01-20;AT-9;1;985
2022-01-20;AT-9;2;1528
2022-01-20;AT-9;3;4627
2022-01-20;AT-9;4;45
2022-01-21;AT-1;1;104
2022-01-21;AT-1;2;155
2022-01-21;AT-1;3;825
2022-01-21;AT-1;4;2
2022-01-21;AT-2;1;405
2022-01-21;AT-2;2;467
2022-01-21;AT-2;3;2020
2022-01-21;AT-2;4;4
2022-01-21;AT-3;1;1119
2022-01-21;AT-3;2;1701
2022-01-21;AT-3;3;6608
2022-01-21;AT-3;4;31
2022-01-21;AT-4;1;893
2022-01-21;AT-4;2;1185
2022-01-21;AT-4;3;4845
2022-01-21;AT-4;4;28
2022-01-21;AT-5;1;262
2022-01-21;AT-5;2;373
2022-01-21;AT-5;3;1007
2022-01-21;AT-5;4;9
2022-01-21;AT-6;1;912
2022-01-21;AT-6;2;1175
2022-01-21;AT-6;3;6963
2022-01-21;AT-6;4;14
2022-01-21;AT-7;1;401
2022-01-21;AT-7;2;680
2022-01-21;AT-7;3;2919
2022-01-21;AT-7;4;3
2022-01-21;AT-8;1;300
2022-01-21;AT-8;2;480
2022-01-21;AT-8;3;2417
2022-01-21;AT-8;4;4
2022-01-21;AT-9;1;1276
2022-01-21;AT-9;2;2128
2022-01-21;AT-9;3;6304
2022-01-21;AT-9;4;36
2022-01-22;AT-1;1;87
2022-01-22;AT-1;2;110
2022-01-22;AT-1;3;630
2022-01-22;AT-1;4;2
2022-01-22;AT-2;1;193
2022-01-22;AT-2;2;170
2022-01-22;AT-2;3;878
2022-01-22;AT-2;4;1
2022-01-22;AT-3;1;511
2022-01-22;AT-3;2;921
2022-01-22;AT-3;3;3460
2022-01-22;AT-3;4;17
2022-01-22;AT-4;1;406
2022-01-22;AT-4;2;682
2022-01-22;AT-4;3;2257
2022-01-22;AT-4;4;3
2022-01-22;AT-5;1;93
2022-01-22;AT-5;2;134
2022-01-22;AT-5;3;367
2022-01-22;AT-5;4;0
2022-01-22;AT-6;1;332
2022-01-22;AT-6;2;395
2022-01-22;AT-6;3;2656
2022-01-22;AT-6;4;12
2022-01-22;AT-7;1;147
2022-01-22;AT-7;2;328
2022-01-22;AT-7;3;1143
2022-01-22;AT-7;4;0
2022-01-22;AT-8;1;169
2022-01-22;AT-8;2;207
2022-01-22;AT-8;3;1786
2022-01-22;AT-8;4;3
2022-01-22;AT-9;1;718
2022-01-22;AT-9;2;1284
2022-01-22;AT-9;3;3650
2022-01-22;AT-9;4;16
2022-01-23;AT-1;1;89
2022-01-23;AT-1;2;100
2022-01-23;AT-1;3;559
2022-01-23;AT-1;4;3
2022-01-23;AT-2;1;151
2022-01-23;AT-2;2;143
2022-01-23;AT-2;3;415
2022-01-23;AT-2;4;0
2022-01-23;AT-3;1;262
2022-01-23;AT-3;2;443
2022-01-23;AT-3;3;2248
2022-01-23;AT-3;4;7
2022-01-23;AT-4;1;236
2022-01-23;AT-4;2;406
2022-01-23;AT-4;3;462
2022-01-23;AT-4;4;2
2022-01-23;AT-5;1;28
2022-01-23;AT-5;2;50
2022-01-23;AT-5;3;131
2022-01-23;AT-5;4;0
2022-01-23;AT-6;1;73
2022-01-23;AT-6;2;119
2022-01-23;AT-6;3;663
2022-01-23;AT-6;4;3
2022-01-23;AT-7;1;59
2022-01-23;AT-7;2;85
2022-01-23;AT-7;3;374
2022-01-23;AT-7;4;0
2022-01-23;AT-8;1;3
2022-01-23;AT-8;2;4
2022-01-23;AT-8;3;10
2022-01-23;AT-8;4;0
2022-01-23;AT-9;1;281
2022-01-23;AT-9;2;555
2022-01-23;AT-9;3;1487
2022-01-23;AT-9;4;3
2022-01-24;AT-1;1;45
2022-01-24;AT-1;2;69
2022-01-24;AT-1;3;381
2022-01-24;AT-1;4;2
2022-01-24;AT-2;1;190
2022-01-24;AT-2;2;252
2022-01-24;AT-2;3;1014
2022-01-24;AT-2;4;6
2022-01-24;AT-3;1;564
2022-01-24;AT-3;2;1005
2022-01-24;AT-3;3;3910
2022-01-24;AT-3;4;15
2022-01-24;AT-4;1;410
2022-01-24;AT-4;2;566
2022-01-24;AT-4;3;2146
2022-01-24;AT-4;4;18
2022-01-24;AT-5;1;143
2022-01-24;AT-5;2;263
2022-01-24;AT-5;3;741
2022-01-24;AT-5;4;5
2022-01-24;AT-6;1;417
2022-01-24;AT-6;2;567
2022-01-24;AT-6;3;2759
2022-01-24;AT-6;4;4
2022-01-24;AT-7;1;119
2022-01-24;AT-7;2;258
2022-01-24;AT-7;3;997
2022-01-24;AT-7;4;7
2022-01-24;AT-8;1;37
2022-01-24;AT-8;2;54
2022-01-24;AT-8;3;190
2022-01-24;AT-8;4;0
2022-01-24;AT-9;1;941
2022-01-24;AT-9;2;1375
2022-01-24;AT-9;3;3840
2022-01-24;AT-9;4;24
2022-01-25;AT-1;1;153
2022-01-25;AT-1;2;298
2022-01-25;AT-1;3;657
2022-01-25;AT-1;4;2
2022-01-25;AT-2;1;188
2022-01-25;AT-2;2;281
2022-01-25;AT-2;3;1187
2022-01-25;AT-2;4;5
2022-01-25;AT-3;1;680
2022-01-25;AT-3;2;1089
2022-01-25;AT-3;3;4044
2022-01-25;AT-3;4;16
2022-01-25;AT-4;1;516
2022-01-25;AT-4;2;854
2022-01-25;AT-4;3;3054
2022-01-25;AT-4;4;13
2022-01-25;AT-5;1;220
2022-01-25;AT-5;2;375
2022-01-25;AT-5;3;1076
2022-01-25;AT-5;4;9
2022-01-25;AT-6;1;476
2022-01-25;AT-6;2;647
2022-01-25;AT-6;3;2536
2022-01-25;AT-6;4;13
2022-01-25;AT-7;1;248
2022-01-25;AT-7;2;429
2022-01-25;AT-7;3;1428
2022-01-25;AT-7;4;8
2022-01-25;AT-8;1;83
2022-01-25;AT-8;2;143
2022-01-25;AT-8;3;847
2022-01-25;AT-8;4;1
2022-01-25;AT-9;1;870
2022-01-25;AT-9;2;1345
2022-01-25;AT-9;3;3612
2022-01-25;AT-9;4;28
2022-01-26;AT-1;1;51
2022-01-26;AT-1;2;98
2022-01-26;AT-1;3;561
2022-01-26;AT-1;4;1
2022-01-26;AT-2;1;238
2022-01-26;AT-2;2;257
2022-01-26;AT-2;3;1048
2022-01-26;AT-2;4;5
2022-01-26;AT-3;1;697
2022-01-26;AT-3;2;1193
2022-01-26;AT-3;3;4895
2022-01-26;AT-3;4;33
2022-01-26;AT-4;1;486
2022-01-26;AT-4;2;876
2022-01-26;AT-4;3;3362
2022-01-26;AT-4;4;13
2022-01-26;AT-5;1;186
2022-01-26;AT-5;2;339
2022-01-26;AT-5;3;990
2022-01-26;AT-5;4;8
2022-01-26;AT-6;1;529
2022-01-26;AT-6;2;790
2022-01-26;AT-6;3;3599
2022-01-26;AT-6;4;6
2022-01-26;AT-7;1;216
2022-01-26;AT-7;2;419
2022-01-26;AT-7;3;1665
2022-01-26;AT-7;4;7
2022-01-26;AT-8;1;157
2022-01-26;AT-8;2;266
2022-01-26;AT-8;3;1382
2022-01-26;AT-8;4;1
2022-01-26;AT-9;1;768
2022-01-26;AT-9;2;1298
2022-01-26;AT-9;3;3863
2022-01-26;AT-9;4;20
2022-01-27;AT-1;1;102
2022-01-27;AT-1;2;154
2022-01-27;AT-1;3;902
2022-01-27;AT-1;4;3
2022-01-27;AT-2;1;264
2022-01-27;AT-2;2;289
2022-01-27;AT-2;3;1275
2022-01-27;AT-2;4;7
2022-01-27;AT-3;1;551
2022-01-27;AT-3;2;955
2022-01-27;AT-3;3;4224
2022-01-27;AT-3;4;14
2022-01-27;AT-4;1;552
2022-01-27;AT-4;2;999
2022-01-27;AT-4;3;5370
2022-01-27;AT-4;4;21
2022-01-27;AT-5;1;158
2022-01-27;AT-5;2;330
2022-01-27;AT-5;3;1211
2022-01-27;AT-5;4;8
2022-01-27;AT-6;1;485
2022-01-27;AT-6;2;570
2022-01-27;AT-6;3;3092
2022-01-27;AT-6;4;5
2022-01-27;AT-7;1;207
2022-01-27;AT-7;2;343
2022-01-27;AT-7;3;1572
2022-01-27;AT-7;4;5
2022-01-27;AT-8;1;136
2022-01-27;AT-8;2;212
2022-01-27;AT-8;3;1544
2022-01-27;AT-8;4;6
2022-01-27;AT-9;1;841
2022-01-27;AT-9;2;1319
2022-01-27;AT-9;3;4276
2022-01-27;AT-9;4;40
2022-01-28;AT-1;1;116
2022-01-28;AT-1;2;169
2022-01-28;AT-1;3;821
2022-01-28;AT-1;4;5
2022-01-28;AT-2;1;280
2022-01-28;AT-2;2;424
2022-01-28;AT-2;3;2003
2022-01-28;AT-2;4;6
2022-01-28;AT-3;1;714
2022-01-28;AT-3;2;1807
2022-01-28;AT-3;3;6725
2022-01-28;AT-3;4;29
2022-01-28;AT-4;1;455
2022-01-28;AT-4;2;944
2022-01-28;AT-4;3;3542
2022-01-28;AT-4;4;18
2022-01-28;AT-5;1;156
2022-01-28;AT-5;2;376
2022-01-28;AT-5;3;1052
2022-01-28;AT-5;4;6
2022-01-28;AT-6;1;584
2022-01-28;AT-6;2;1039
2022-01-28;AT-6;3;4335
2022-01-28;AT-6;4;20
2022-01-28;AT-7;1;253
2022-01-28;AT-7;2;579
2022-01-28;AT-7;3;2532
2022-01-28;AT-7;4;9
2022-01-28;AT-8;1;192
2022-01-28;AT-8;2;398
2022-01-28;AT-8;3;2016
2022-01-28;AT-8;4;1
2022-01-28;AT-9;1;927
2022-01-28;AT-9;2;1905
2022-01-28;AT-9;3;6279
2022-01-28;AT-9;4;45
2022-01-29;AT-1;1;37
2022-01-29;AT-1;2;108
2022-01-29;AT-1;3;824
2022-01-29;AT-1;4;2
2022-01-29;AT-2;1;156
2022-01-29;AT-2;2;351
2022-01-29;AT-2;3;1026
2022-01-29;AT-2;4;0
2022-01-29;AT-3;1;348
2022-01-29;AT-3;2;990
2022-01-29;AT-3;3;4130
2022-01-29;AT-3;4;8
2022-01-29;AT-4;1;328
2022-01-29;AT-4;2;1027
2022-01-29;AT-4;3;4122
2022-01-29;AT-4;4;13
2022-01-29;AT-5;1;48
2022-01-29;AT-5;2;178
2022-01-29;AT-5;3;508
2022-01-29;AT-5;4;2
2022-01-29;AT-6;1;204
2022-01-29;AT-6;2;400
2022-01-29;AT-6;3;1657
2022-01-29;AT-6;4;4
2022-01-29;AT-7;1;92
2022-01-29;AT-7;2;328
2022-01-29;AT-7;3;1236
2022-01-29;AT-7;4;5
2022-01-29;AT-8;1;168
2022-01-29;AT-8;2;382
2022-01-29;AT-8;3;1887
2022-01-29;AT-8;4;0
2022-01-29;AT-9;1;551
2022-01-29;AT-9;2;1190
2022-01-29;AT-9;3;4432
2022-01-29;AT-9;4;13
2022-01-30;AT-1;1;86
2022-01-30;AT-1;2;174
2022-01-30;AT-1;3;1023
2022-01-30;AT-1;4;3
2022-01-30;AT-2;1;88
2022-01-30;AT-2;2;176
2022-01-30;AT-2;3;837
2022-01-30;AT-2;4;1
2022-01-30;AT-3;1;194
2022-01-30;AT-3;2;660
2022-01-30;AT-3;3;4121
2022-01-30;AT-3;4;6
2022-01-30;AT-4;1;78
2022-01-30;AT-4;2;368
2022-01-30;AT-4;3;1157
2022-01-30;AT-4;4;4
2022-01-30;AT-5;1;20
2022-01-30;AT-5;2;70
2022-01-30;AT-5;3;313
2022-01-30;AT-5;4;0
2022-01-30;AT-6;1;47
2022-01-30;AT-6;2;160
2022-01-30;AT-6;3;727
2022-01-30;AT-6;4;1
2022-01-30;AT-7;1;27
2022-01-30;AT-7;2;149
2022-01-30;AT-7;3;841
2022-01-30;AT-7;4;2
2022-01-30;AT-8;1;0
2022-01-30;AT-8;2;2
2022-01-30;AT-8;3;10
2022-01-30;AT-8;4;0
2022-01-30;AT-9;1;195
2022-01-30;AT-9;2;583
2022-01-30;AT-9;3;2598
2022-01-30;AT-9;4;12
2022-01-31;AT-1;1;42
2022-01-31;AT-1;2;65
2022-01-31;AT-1;3;445
2022-01-31;AT-1;4;2
2022-01-31;AT-2;1;94
2022-01-31;AT-2;2;265
2022-01-31;AT-2;3;1474
2022-01-31;AT-2;4;5
2022-01-31;AT-3;1;417
2022-01-31;AT-3;2;1194
2022-01-31;AT-3;3;6112
2022-01-31;AT-3;4;18
2022-01-31;AT-4;1;225
2022-01-31;AT-4;2;726
2022-01-31;AT-4;3;3355
2022-01-31;AT-4;4;5
2022-01-31;AT-5;1;101
2022-01-31;AT-5;2;265
2022-01-31;AT-5;3;1195
2022-01-31;AT-5;4;3
2022-01-31;AT-6;1;266
2022-01-31;AT-6;2;621
2022-01-31;AT-6;3;2980
2022-01-31;AT-6;4;9
2022-01-31;AT-7;1;85
2022-01-31;AT-7;2;297
2022-01-31;AT-7;3;1656
2022-01-31;AT-7;4;5
2022-01-31;AT-8;1;26
2022-01-31;AT-8;2;37
2022-01-31;AT-8;3;197
2022-01-31;AT-8;4;0
2022-01-31;AT-9;1;658
2022-01-31;AT-9;2;1439
2022-01-31;AT-9;3;6648
2022-01-31;AT-9;4;113
2022-02-01;AT-1;1;84
2022-02-01;AT-1;2;275
2022-02-01;AT-1;3;791
2022-02-01;AT-1;4;4
2022-02-01;AT-2;1;130
2022-02-01;AT-2;2;299
2022-02-01;AT-2;3;1611
2022-02-01;AT-2;4;2
2022-02-01;AT-3;1;392
2022-02-01;AT-3;2;1029
2022-02-01;AT-3;3;5753
2022-02-01;AT-3;4;33
2022-02-01;AT-4;1;274
2022-02-01;AT-4;2;822
2022-02-01;AT-4;3;4844
2022-02-01;AT-4;4;11
2022-02-01;AT-5;1;109
2022-02-01;AT-5;2;344
2022-02-01;AT-5;3;1640
2022-02-01;AT-5;4;6
2022-02-01;AT-6;1;278
2022-02-01;AT-6;2;768
2022-02-01;AT-6;3;3656
2022-02-01;AT-6;4;15
2022-02-01;AT-7;1;143
2022-02-01;AT-7;2;455
2022-02-01;AT-7;3;2415
2022-02-01;AT-7;4;7
2022-02-01;AT-8;1;40
2022-02-01;AT-8;2;124
2022-02-01;AT-8;3;1007
2022-02-01;AT-8;4;4
2022-02-01;AT-9;1;595
2022-02-01;AT-9;2;1384
2022-02-01;AT-9;3;7568
2022-02-01;AT-9;4;40
2022-02-02;AT-1;1;48
2022-02-02;AT-1;2;90
2022-02-02;AT-1;3;483
2022-02-02;AT-1;4;2
2022-02-02;AT-2;1;126
2022-02-02;AT-2;2;291
2022-02-02;AT-2;3;1528
2022-02-02;AT-2;4;5
2022-02-02;AT-3;1;395
2022-02-02;AT-3;2;1054
2022-02-02;AT-3;3;5508
2022-02-02;AT-3;4;50
2022-02-02;AT-4;1;235
2022-02-02;AT-4;2;859
2022-02-02;AT-4;3;4109
2022-02-02;AT-4;4;13
2022-02-02;AT-5;1;87
2022-02-02;AT-5;2;319
2022-02-02;AT-5;3;1171
2022-02-02;AT-5;4;9
2022-02-02;AT-6;1;299
2022-02-02;AT-6;2;873
2022-02-02;AT-6;3;3634
2022-02-02;AT-6;4;15
2022-02-02;AT-7;1;117
2022-02-02;AT-7;2;419
2022-02-02;AT-7;3;2604
2022-02-02;AT-7;4;13
2022-02-02;AT-8;1;100
2022-02-02;AT-8;2;236
2022-02-02;AT-8;3;1467
2022-02-02;AT-8;4;0
2022-02-02;AT-9;1;541
2022-02-02;AT-9;2;1356
2022-02-02;AT-9;3;6700
2022-02-02;AT-9;4;72
2022-02-03;AT-1;1;53
2022-02-03;AT-1;2;146
2022-02-03;AT-1;3;963
2022-02-03;AT-1;4;2
2022-02-03;AT-2;1;123
2022-02-03;AT-2;2;369
2022-02-03;AT-2;3;1494
2022-02-03;AT-2;4;2
2022-02-03;AT-3;1;346
2022-02-03;AT-3;2;880
2022-02-03;AT-3;3;3799
2022-02-03;AT-3;4;31
2022-02-03;AT-4;1;437
2022-02-03;AT-4;2;1374
2022-02-03;AT-4;3;4059
2022-02-03;AT-4;4;18
2022-02-03;AT-5;1;135
2022-02-03;AT-5;2;360
2022-02-03;AT-5;3;1142
2022-02-03;AT-5;4;12
2022-02-03;AT-6;1;312
2022-02-03;AT-6;2;791
2022-02-03;AT-6;3;2562
2022-02-03;AT-6;4;7
2022-02-03;AT-7;1;134
2022-02-03;AT-7;2;470
2022-02-03;AT-7;3;1641
2022-02-03;AT-7;4;4
2022-02-03;AT-8;1;89
2022-02-03;AT-8;2;233
2022-02-03;AT-8;3;1297
2022-02-03;AT-8;4;4
2022-02-03;AT-9;1;515
2022-02-03;AT-9;2;1269
2022-02-03;AT-9;3;5395
2022-02-03;AT-9;4;72
2022-02-04;AT-1;1;88
2022-02-04;AT-1;2;202
2022-02-04;AT-1;3;877
2022-02-04;AT-1;4;3
2022-02-04;AT-2;1;138
2022-02-04;AT-2;2;423
2022-02-04;AT-2;3;1770
2022-02-04;AT-2;4;8
2022-02-04;AT-3;1;434
2022-02-04;AT-3;2;1315
2022-02-04;AT-3;3;4576
2022-02-04;AT-3;4;36
2022-02-04;AT-4;1;310
2022-02-04;AT-4;2;1049
2022-02-04;AT-4;3;4440
2022-02-04;AT-4;4;19
2022-02-04;AT-5;1;130
2022-02-04;AT-5;2;360
2022-02-04;AT-5;3;788
2022-02-04;AT-5;4;9
2022-02-04;AT-6;1;339
2022-02-04;AT-6;2;988
2022-02-04;AT-6;3;3576
2022-02-04;AT-6;4;16
2022-02-04;AT-7;1;139
2022-02-04;AT-7;2;458
2022-02-04;AT-7;3;2172
2022-02-04;AT-7;4;6
2022-02-04;AT-8;1;83
2022-02-04;AT-8;2;208
2022-02-04;AT-8;3;1363
2022-02-04;AT-8;4;2
2022-02-04;AT-9;1;618
2022-02-04;AT-9;2;1445
2022-02-04;AT-9;3;6314
2022-02-04;AT-9;4;44
2022-02-05;AT-1;1;41
2022-02-05;AT-1;2;107
2022-02-05;AT-1;3;564
2022-02-05;AT-1;4;0
2022-02-05;AT-2;1;73
2022-02-05;AT-2;2;247
2022-02-05;AT-2;3;756
2022-02-05;AT-2;4;0
2022-02-05;AT-3;1;245
2022-02-05;AT-3;2;783
2022-02-05;AT-3;3;2685
2022-02-05;AT-3;4;15
2022-02-05;AT-4;1;177
2022-02-05;AT-4;2;575
2022-02-05;AT-4;3;2321
2022-02-05;AT-4;4;3
2022-02-05;AT-5;1;57
2022-02-05;AT-5;2;140
2022-02-05;AT-5;3;414
2022-02-05;AT-5;4;0
2022-02-05;AT-6;1;147
2022-02-05;AT-6;2;358
2022-02-05;AT-6;3;1588
2022-02-05;AT-6;4;2
2022-02-05;AT-7;1;80
2022-02-05;AT-7;2;310
